id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15021809,"Condo in Khwaeng Bang Kho, Khet Chom Thong, · ★4.83 · 1 bedroom · 1 bed · 1 bath",94821059,Benny,,Chom Thong,13.71348,100.46744,Entire home/apt,1143,4,144,2020-12-08,1.63,1,304,0,
15025651,Rental unit in กรุงเทพมหานคร · 1 bedroom · 1 bed · 1 bath,40939686,Bussaba,,Bang Kapi,13.76105,100.63253,Private room,1700,1,1,2018-04-30,0.01,1,0,0,
15524098,Rental unit in Bangkok · 2 bedrooms · 2 beds · 2 baths,71801782,Noppasit,,Khlong San,13.72068,100.50364,Entire home/apt,2459,1,0,,,1,0,0,
15280568,Home in Bangkok · 2 bedrooms · 2 beds · 2 baths,52022463,Siri,,Pra Wet,13.67457,100.66939,Entire home/apt,1200,6,0,,,1,0,0,
15289683,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,21750446,Sumalee,,Wang Thong Lang,13.77412,100.61724,Private room,550,1,0,,,3,364,0,
15526122,Condo in Bangkok · ★4.80 · 1 bedroom · 1 bed · 1 bath,7341783,Ole,,Phra Khanong,13.704856,100.606992,Entire home/apt,757,21,10,2023-12-08,0.12,1,190,6,
15029436,Guesthouse in Bangkok · 1 bedroom · 2 beds · 1 bath,27002438,Khun,,Lat Krabang,13.72576,100.72922,Private room,1600,1,0,,,1,0,0,
15527537,Place to stay in กรุงเทพมหานคร · 1 bedroom · 2 beds · 1 shared bath,98865582,Dolrudee,,Suanluang,13.73173,100.6374,Shared room,1500,1,0,,,1,0,0,
15639407,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,100876557,Phornchulee,,Khan Na Yao,13.83647,100.68551,Private room,1000,1,0,,,1,0,0,
15291510,Rental unit in Thailand · 1 bedroom · 1 bed · 1 bath,97348946,Pipat,,Nong Chok,13.83833,100.85344,Private room,955,1,0,,,1,365,0,
15297482,Bed and breakfast in Bangkok · ★5.0 · 1 bedroom · 2 beds · 1 bath,21894271,Sirichan 'S Family,,Thon buri,13.72675,100.48623,Private room,1800,1,14,2023-06-22,0.16,7,290,1,
15298784,Condo in Bangkok · ★4.69 · 1 bedroom · 1 bed · 1 private bath,40491746,Monalisa,,Vadhana,13.74308,100.55917,Private room,1428,14,16,2022-12-08,0.18,5,330,0,
15301348,Condo in Bangkok  · 1 bedroom · 1 bed · 1 shared bath,97434675,Shievaji,,Phra Nakhon,13.75571,100.50097,Shared room,17318,1,0,,,1,0,0,
15539897,Condo in Pak Kret · 2 bedrooms · 2 beds · 1 bath,61476163,Usa,,Lak Si,13.89449,100.56273,Entire home/apt,1290,3,0,,,14,365,0,
15302872,Rental unit in Bangkok · ★4.91 · 4 bedrooms · 6 beds · 3 baths,29488167,Potae Pongthorn,,Huai Khwang,13.79062,100.57495,Entire home/apt,8029,1,231,2023-11-27,2.67,10,290,18,
15641357,Serviced apartment in Bangkok · ★4.69 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Bang Rak,13.72635,100.53167,Entire home/apt,1234,1,51,2023-12-03,0.59,90,351,14,
15552458,Serviced apartment in Bangkok · 1 bedroom · 1 bed · 1 bath,100104168,Riverfront,,Yan na wa,13.67163,100.54391,Hotel room,3302,1,0,,,2,0,0,
15647584,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,96414031,วินัย,,Bang Kapi,13.76046,100.6217,Private room,550,180,0,,,1,0,0,
15303381,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,97456844,Pook,,Ratchathewi,13.7624,100.53894,Private room,1200,1,0,,,1,0,0,
15553149,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,89267891,Chatsaran,,Wang Thong Lang,13.76835,100.61409,Private room,950,1,2,2022-06-16,0.02,1,0,0,
15304743,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,36323730,Nijaporn,,Parthum Wan,13.74401,100.54849,Entire home/apt,2390,30,2,2018-04-23,0.02,1,0,0,
15312261,Boutique hotel in Bangkok · ★4.81 · 1 bedroom · 1 bed · 0 baths,89606391,BaanKachitpan,,Phra Nakhon,13.75693,100.49744,Private room,1332,1,58,2023-12-10,0.72,5,146,25,
15647842,Home in Bangkok · ★4.67 · 2 bedrooms · 2 beds · 2 shared baths,28872711,Kwang,,Bang Na,13.68015,100.60844,Private room,1235,1,6,2018-01-24,0.07,2,179,0,
15649240,Rental unit in Bangkok · ★4.74 · 2 bedrooms · 1 bed · 1 bath,45415593,Bo,,Bang Rak,13.7272,100.53017,Private room,1360,1,94,2023-10-02,1.13,10,167,13,
15649347,Condo in Bangkok · ★4.82 · 1 bedroom · 1 bed · 1 bath,33697792,Lucksamon,,Thon buri,13.71345,100.47757,Entire home/apt,450,80,11,2022-12-17,0.13,3,84,0,
15559322,Home in Bangkok · 3 bedrooms · 4 beds · 1 shared bath,15927770,Chayanuch,,Khan Na Yao,13.84494,100.65419,Private room,1590,1,0,,,5,365,0,
15313280,Rental unit in Bangkok · ★4.94 · 1 bedroom · 1 bed · 1 bath,2940438,Kinifrog,,Rat Burana,13.68731,100.49259,Entire home/apt,775,28,87,2023-12-07,1.01,22,283,7,
15572380,Condo in Pak Kret · 1 bedroom · 1 bed · 1 bath,61476163,Usa,,Lak Si,13.89482,100.56335,Entire home/apt,1080,28,0,,,14,238,0,
15651520,Rental unit in Bangkok · ★5.0 · 2 bedrooms · 1 bed · 1 bath,45415593,Bo,,Bang Rak,13.72506,100.53059,Private room,1360,1,23,2023-08-02,0.27,10,164,5,
15573203,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 bath,100312802,Kamonwan,,Bang Na,13.66338,100.61058,Private room,1200,1,0,,,3,0,0,
15573260,Rental unit in Bangkok · 1 bedroom · 1 bath,100312802,Kamonwan,,Bang Na,13.66501,100.60993,Private room,1200,1,0,,,3,0,0,
15573283,Guesthouse in Bangkok · 1 bedroom · 1 bed · 1 private bath,42507609,Nattawan,,Don Mueang,13.9448,100.59084,Private room,740,1,0,,,1,0,0,
15661727,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,93667985,Chutinun,,Vadhana,13.71711,100.60024,Private room,692,3,0,,,1,364,0,
15314861,Condo in Thailand · 2 bedrooms · 1 bed · 1 private bath,74413809,นวลปรางค์,,Bang Khun thain,13.65565,100.42325,Private room,1000,1,1,2016-12-01,0.01,1,0,0,
15573403,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 bath,100312802,Kamonwan,,Bang Na,13.6641,100.61006,Private room,1200,1,0,,,3,0,0,
15665032,Bed and breakfast in Bangkok · 1 bedroom · 1 bed · 1 bath,8444643,Kiattisak,,Phra Nakhon,13.75474,100.5009,Private room,1432,1,2,2023-01-25,0.03,58,365,1,
15665099,Bed and breakfast in Bangkok · 1 bedroom · 1 bed · 1 bath,8444643,Kiattisak,,Phra Nakhon,13.75489,100.5006,Private room,1432,1,0,,,58,365,0,
15667837,"Condo in  Chongnonsee, Yannawa · ★4.81 · 1 bedroom · 1 bed · 1 bath",21315815,Tanny,,Yan na wa,13.7061,100.53639,Entire home/apt,1990,4,80,2023-12-03,0.94,5,22,14,
15668008,Rental unit in Bangkok · ★4.86 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.78966,100.55482,Entire home/apt,2006,1,214,2023-12-06,2.48,34,323,49,
15668391,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,83448888,Nick Teerachai,,Chatu Chak,13.83223,100.5602,Private room,1697,14,0,,,2,365,0,
15577080,Rental unit in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 bath,21393261,SiamLife,,Khlong San,13.722501,100.504443,Entire home/apt,1400,7,14,2023-11-24,0.18,27,175,5,
15668994,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,101186205,วรวรัย/Jenny,,Khlong Toei,13.7182,100.5861,Entire home/apt,1500,1,2,2019-05-08,0.02,1,0,0,
15673974,Home in Khet Phra Nakhon · ★4.50 · 1 bedroom · 1 bed · 0 baths,21306346,"Jam,",,Phra Nakhon,13.75451,100.49981,Private room,994,1,4,2019-11-07,0.05,5,347,0,
15694364,Rental unit in Bangkok · ★4.83 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.79318,100.55499,Entire home/apt,2183,1,234,2023-12-11,2.73,34,321,50,
15695936,Rental unit in Bangkok · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,74940198,Songsri,,Bang Na,13.67078,100.63499,Entire home/apt,999,7,7,2023-10-27,0.13,5,53,1,
15318987,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,71269747,Artisansignsbkk,,Vadhana,13.7101,100.60123,Private room,1212,2,0,,,2,0,0,
15319963,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,31005660,LineID:Naikaibin,,Vadhana,13.74097,100.55733,Entire home/apt,20000,1,0,,,3,0,0,
15320642,Home in Bangkok · ★4.94 · 4 bedrooms · 5 beds · 3.5 baths,21894271,Sirichan 'S Family,,Thon buri,13.72439,100.48425,Entire home/apt,6761,1,217,2023-12-15,2.53,7,0,49,
15322741,Boutique hotel in Bangkok · ★4.78 · 1 bedroom · 3 beds · 1 private bath,89606391,BaanKachitpan,,Phra Nakhon,13.75452,100.50124,Private room,2304,1,9,2020-03-01,0.10,5,313,0,
15582040,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,83688401,Kc,,Din Daeng,13.799,100.57352,Private room,1250,1,0,,,2,0,0,
15323201,Bed and breakfast in Bangkok · ★4.82 · 1 bedroom · 1 bed · 0 baths,89606391,BaanKachitpan,,Phra Nakhon,13.75455,100.49916,Private room,981,1,68,2023-11-21,0.77,5,346,22,
15596487,Boutique hotel in Bangkok · ★4.74 · 1 bedroom · 1 bed · 1 private bath,9277738,Taln,,Suanluang,13.73683,100.63994,Private room,1201,1,58,2023-11-12,0.68,4,153,9,
15332473,Rental unit in Bangkok · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,97493596,Jirapaht,,Huai Khwang,13.74524,100.58607,Entire home/apt,2300,30,21,2023-08-16,0.24,1,326,1,
15603533,Guesthouse in Bangkok · 1 bedroom · 1 bed · 2 shared baths,79368965,Carmelita,,Phra Khanong,13.70082,100.60433,Shared room,540,1,0,,,2,365,0,
15696218,Rental unit in Bangkok · ★4.88 · 1 bedroom · 1 bed · 1 bath,12103171,Cher,,Phaya Thai,13.78437,100.55246,Entire home/apt,895,30,8,2022-06-06,0.10,4,238,0,
15696795,Guest suite in Bangkok · ★4.62 · 2 bedrooms · 2 beds · 1 bath,47324488,Tony,,Khlong Toei,13.72465,100.56757,Entire home/apt,1457,1,201,2023-11-30,2.31,34,142,24,
15604603,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,5469970,Yair,,Suanluang,13.71929,100.61743,Private room,1010,28,2,2023-10-12,0.24,12,365,2,
15606210,Guesthouse in Bangkok · 1 bedroom · 1 bed · Half-bath,100606916,Theprit,,Thon buri,13.73975,100.49141,Private room,499,1,0,,,1,0,0,
15702279,Bed and breakfast in Tungmahamek Sathorn · 1 bedroom · 1 bed · 1 shared bath,79400553,Sirima,,Sathon,13.71896,100.53693,Private room,833,1,0,,,3,365,0,
15335014,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,84235209,Supakorn,,Ratchathewi,13.75365,100.53647,Private room,834,365,0,,,1,0,0,
15607974,Serviced apartment in Khet Khlong Toei · ★4.57 · 1 bedroom · 1 bed · 1 bath,100622801,Oakwood Residence,,Khlong Toei,13.72897,100.56991,Entire home/apt,5150,1,7,2022-12-23,0.11,6,362,0,
15336043,Aparthotel in Suanluang · ★4.90 · 1 bedroom · 1 bed · 1 bath,52398651,Pai,,Suanluang,13.732722282409668,100.64705657958984,Entire home/apt,990,1,210,2023-12-19,2.39,7,30,23,
15336354,Boutique hotel in Bangkok · ★4.69 · 1 bedroom · 1 bed · 0 baths,89606391,BaanKachitpan,,Phra Nakhon,13.75484,100.49988,Private room,1226,1,13,2023-12-12,0.17,5,351,7,
15609322,Rental unit in Bangkok · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,21299119,Joe,,Huai Khwang,13.79942,100.57646,Entire home/apt,5195,1,13,2020-02-29,0.16,2,364,0,
15337138,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,97775010,Ying & Kuba,,Bang Phlat,13.80086,100.50247,Private room,550,1,1,2016-12-21,0.01,1,0,0,
15707752,Rental unit in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 bath,101444654,Vincent,,Bang Kho laen,13.68798,100.51963,Entire home/apt,999,7,37,2023-12-09,0.44,5,340,6,
15707845,Home in Bangkok · 2 bedrooms · 2 beds · 2 baths,101440673,Hary,,Khlong Sam Wa,13.9087,100.71898,Entire home/apt,1095,6,0,,,1,0,0,
15611514,Home in Khet Chatuchak · 1 bedroom · 1 bed · 1.5 baths,100657940,Pokrat,,Chatu Chak,13.857194822486202,100.58176852762699,Private room,550,1,2,2023-06-06,0.27,1,364,2,
15712457,Condo in Bangkok · Studio · 1 bed · 1 bath,1509492,Villa,,Vadhana,13.72481,100.58426,Entire home/apt,1938,14,0,,,2,173,0,
15713688,Condo in Bangkok · 3 bedrooms · 3 beds · 2 baths,1509492,Villa,,Vadhana,13.72956,100.57534,Entire home/apt,5012,14,0,,,2,164,0,
15624895,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,9797599,Littlehome,,Ratchathewi,13.75317,100.53778,Private room,750,4,1,2018-02-13,0.01,10,364,0,
15627431,Condo in Bangkok · 1 bedroom · 2 beds · 2 baths,98798699,Pimphan,,Phra Khanong,13.69125,100.60847,Private room,2050,30,0,,,1,0,0,
15714335,Condo in Bangkok · ★4.63 · 2 bedrooms · 2 beds · 1 bath,47324488,Tony,,Khlong Toei,13.72532,100.56848,Entire home/apt,1290,1,192,2023-12-06,2.21,34,100,22,
15714855,Hostel in Bangkok · ★4.72 · 1 bedroom · 1 bed · 1 private bath,20146259,Nattapon,,Ratchathewi,13.75177,100.5255,Private room,1300,30,58,2022-11-07,0.68,4,364,0,
15716640,Condo in Bangkok · ★4.62 · 2 bedrooms · 2 beds · 1 bath,47324488,Tony,,Khlong Toei,13.72705,100.56686,Entire home/apt,1309,1,208,2023-12-02,2.39,34,152,20,
15722313,Rental unit in Bangkok · ★4.72 · 3 bedrooms · 4 beds · 3 baths,101444654,Vincent,,Bang Kho laen,13.68604,100.51912,Entire home/apt,3250,7,57,2023-08-31,0.67,5,361,1,
15883201,Rental unit in Bangkok · ★4.60 · Studio · 1 bed · 1 bath,102362191,Navalarp,,Lat Phrao,13.84381,100.59263,Entire home/apt,747,1,5,2019-05-05,0.07,2,180,0,
15883204,Rental unit in Bangkok · ★3.50 · 1 bedroom · 2 beds · 1 bath,102362191,Navalarp,,Lat Phrao,13.84315,100.59253,Entire home/apt,920,1,4,2016-12-29,0.05,2,180,0,
15628884,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,40491746,Monalisa,,Vadhana,13.74079,100.55812,Private room,1790,14,4,2017-03-17,0.05,5,364,0,
15630644,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,75354367,Palinn,,Bang Kapi,13.77462,100.63949,Private room,720,30,1,2017-04-10,0.01,1,364,0,
15891486,"Hotel in Bangkok, Krung Thep Maha Nakhon, TH · 1 bedroom · 1 bed · 1 private bath",88829111,Korbua,,Phra Nakhon,13.76065,100.50078,Private room,1800,1,2,2023-03-05,0.02,1,361,1,
15722740,Condo in Bangkok · ★4.89 · 1 bedroom · 1 bed · 1 bath,101579755,Helene,,Huai Khwang,13.75143,100.57862,Entire home/apt,900,7,27,2023-11-16,0.32,2,351,4,
15724739,Condo in Bangkok · ★4.75 · 2 bedrooms · 2 beds · 1 bath,47324488,Tony,,Khlong Toei,13.72737,100.56811,Entire home/apt,1290,1,173,2023-12-06,1.99,34,143,14,
16167325,Home in Bangkok · 1 bedroom · 2 beds · 1 bath,5509463,BaiTong,,Bang Kapi,13.77992,100.63053,Private room,3107,1,0,,,1,0,0,
15725676,Rental unit in Phayathai  · ★4.62 · 1 bedroom · 1 bed · 1 bath,101603992,Chanisa,,Phaya Thai,13.79343,100.55956,Entire home/apt,,30,100,2018-06-06,1.16,1,0,0,
15726281,Boutique hotel in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 private bath,9277738,Taln,,Suanluang,13.73629,100.64081,Private room,1112,1,23,2023-10-30,0.28,4,154,3,
15726703,Hostel in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 private bath,9277738,Taln,,Suanluang,13.73586,100.63989,Private room,1023,1,80,2023-10-30,0.93,4,155,7,
15735545,Condo in Bangkok · ★4.98 · 1 bedroom · 1 bed · 1 bath,93699685,Poonrit,,Khlong Toei,13.73518,100.55965,Entire home/apt,1292,30,50,2023-09-16,0.58,3,329,4,
15893289,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,103078732,บวรศิริวัจน์,,Lak Si,13.89878,100.58586,Private room,350,3,0,,,1,0,0,
15903100,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,103162226,Poonsak,,Sai Mai,13.88353,100.62469,Private room,550,1,0,,,2,0,0,
15903961,Hostel in Bangkok · ★4.86 · 1 bedroom · 8 beds · 6 shared baths,9277738,Taln,,Suanluang,13.73586,100.63989,Shared room,420,1,87,2023-09-17,1.03,4,165,4,
16169517,Rental unit in Bangkok · ★4.60 · 2 bedrooms · 2 beds · 2 baths,420188,Baker,,Khlong Toei,13.72214,100.5805,Entire home/apt,2500,14,78,2022-02-23,1.00,6,59,0,
15904182,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,103172438,Krid,,Bang Khen,13.88036,100.61176,Private room,800,1,0,,,1,0,0,
15904511,Townhouse in Bangkok · ★4.77 · 6 bedrooms · 9 beds · 5 baths,72966780,Top,,Sathon,13.72206,100.54444,Entire home/apt,15999,1,110,2023-11-27,1.29,4,352,23,
15904729,Townhouse in Bangkok · ★4.78 · 6 bedrooms · 9 beds · 5 baths,72966780,Top,,Sathon,13.72266,100.54477,Entire home/apt,15999,1,166,2023-12-26,1.95,4,327,32,
15905384,Hostel in Bangkok · ★4.78 · 1 bedroom · 1 bed · 1 bath,81610479,Tanawat,,Bang Kapi,13.751402854919434,100.61815643310547,Private room,450,1,58,2023-01-02,0.67,3,343,1,
15736445,Condo in Bangkok · ★4.67 · 1 bedroom · 1 bed · 1 bath,60313890,Airin,,Huai Khwang,13.79893,100.57502,Entire home/apt,1290,3,208,2023-12-05,2.39,1,245,16,
15736896,Loft in Bangkok · ★4.87 · 1 bedroom · 1 bed · 1 bath,11221480,Weerakorn,,Chatu Chak,13.82892,100.56484,Entire home/apt,757,28,15,2020-09-05,0.18,6,365,0,
15742222,Serviced apartment in Bangkok · ★4.27 · 1 bedroom · 1 bed · 1 private bath,26736483,K,,Bang Rak,13.72518,100.53044,Hotel room,1223,1,11,2023-02-05,0.13,90,357,2,
15742265,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,65103949,Huakuay,,Vadhana,13.7138,100.60125,Private room,98000,1,4,2017-02-15,0.05,1,0,0,
16173664,Home in Bangkok · ★4.79 · 2 bedrooms · 1 bed · 0 baths,21306346,"Jam,",,Phra Nakhon,13.75618,100.49934,Private room,1150,1,33,2023-12-23,0.44,5,349,9,
16174212,Rental unit in Bangkok · ★4.59 · 1 bedroom · 1 bed · 1 bath,13858975,Demo,,Vadhana,13.71129,100.60257,Entire home/apt,990,2,75,2023-11-21,0.88,7,149,24,
15744118,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 bath,94964132,Cryst,,Yan na wa,13.69924,100.53948,Entire home/apt,880,30,1,2018-03-22,0.01,2,0,0,
15744138,Condo in Silom · ★4.64 · 1 bedroom · 1 bed · 1 bath,94964132,Cryst,,Bang Rak,13.72819,100.52773,Entire home/apt,1795,365,11,2020-02-16,0.13,2,0,0,
15906793,Place to stay in Bangkok · 1 bedroom · 1 bed · 1 bath,38518993,Kitty,,Phra Khanong,13.68853,100.60391,Private room,1000,2,0,,,1,0,0,
16181348,Boutique hotel in Bangkok · 1 bedroom · 1 bed · 1 bath,92550794,Ratchavipa,,Chatu Chak,13.83154,100.56033,Private room,850,1,0,,,3,0,0,
16197838,Rental unit in Bangkok · ★4.85 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.78865,100.55435,Entire home/apt,2006,1,188,2023-12-11,2.21,34,0,38,
15747014,Home in Bangkok · 2 bedrooms · 1 bed · 1 bath,76776826,Minta/Jack,,Sai Mai,13.92418,100.65791,Private room,866,1,0,,,1,0,0,
16203372,Rental unit in Bangkok · ★4.84 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.78927,100.55313,Entire home/apt,2006,1,221,2023-12-04,2.60,34,0,46,
15909000,Serviced apartment in Bangkok · 1 bedroom · 1 bed · 1 private bath,103207992,นวลจันทร์,,Bueng Kum,13.83087,100.64499,Private room,600,1,0,,,1,0,0,
16203630,Rental unit in Bangkok · ★4.89 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.79052,100.55486,Entire home/apt,1883,1,244,2023-12-11,2.86,34,0,49,
16203889,Rental unit in Bangkok · ★4.75 · 2 bedrooms · 6 beds · 2 baths,47324488,Tony,,Phaya Thai,13.78975,100.55347,Entire home/apt,2011,1,208,2023-12-09,2.43,34,335,48,
15915774,Home in กรุงเทพมหานคร · 1 bedroom · 3 beds · 1.5 baths,103162226,Poonsak,,Sai Mai,13.88539,100.62514,Private room,1490,1,1,2017-08-13,0.01,2,0,0,
16211051,Bed and breakfast in Krung Thep Maha Nakhon · ★4.17 · 1 bedroom · 1 bed · 4 shared baths,24987548,BED STATION Hostel,,Ratchathewi,13.75309,100.53026,Shared room,406,1,7,2023-08-16,0.08,7,363,2,
16215688,Rental unit in Bangkok · ★4.67 · 1 bedroom · 2 beds · 1 bath,105522574,Sleeping,,Bangkok Noi,13.75282,100.46965,Private room,425,14,18,2023-12-05,0.21,2,258,2,
15917767,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,21395036,Baan LakZin,,Phaya Thai,13.78984,100.53977,Private room,774,30,0,,,1,0,0,
15748320,Condo in Bangkok · ★4.33 · 1 bedroom · 2 beds · 1 bath,101784752,Jazelle,,Vadhana,13.73035,100.57743,Entire home/apt,1500,20,9,2023-08-05,0.11,1,171,2,
15749282,Home in Bangkok · 1 bedroom · 1 bath,101793824,朝霞,,Phaya Thai,13.78247,100.54092,Private room,3800,1,1,2016-10-31,0.01,1,89,0,
15752233,Condo in Bangkok · ★4.23 · Studio · 1 bed · 1 bath,97643884,Mama,,Bang Na,13.6669,100.60488,Entire home/apt,1200,30,47,2023-03-18,0.54,2,117,4,
15752917,Rental unit in Bangkok · ★4.65 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Bang Rak,13.72474,100.53049,Entire home/apt,1869,14,65,2023-12-25,0.76,90,263,7,
15753871,Aparthotel in Bangkok · ★4.80 · 1 bedroom · 1 bed · 1 private bath,11724996,Sanunsorn,,Bang Rak,13.72717,100.53788,Hotel room,2166,2,49,2023-11-09,0.61,3,131,22,
15763677,Boutique hotel in Bangkok · ★4.36 · 1 bedroom · 4 beds · 1 private bath,92567498,The BOB Hostel,,Vadhana,13.7396,100.5901,Private room,1229,1,70,2023-11-09,0.81,5,353,1,
16223335,Hostel in Bangkok · ★4.64 · 1 bedroom · 4 beds · 1 shared bath,92567498,The BOB Hostel,,Vadhana,13.73099,100.5854,Shared room,1200,1,45,2018-12-27,0.53,5,364,0,
15764589,Condo in Bangkok · ★4.63 · Studio · 1 bed · 1 bath,13443260,Justin,,Sathon,13.71663,100.53165,Entire home/apt,1039,2,40,2020-03-04,0.48,1,170,0,
15918023,Rental unit in Bangkok · 1 bedroom · 1 bed · 2 shared baths,103276071,Supoj,,Khan Na Yao,13.8509,100.66927,Private room,601,1,0,,,1,0,0,
16223527,Townhouse in Bangkok · ★4.67 · 3 bedrooms · 5 beds · 3 baths,45730000,Danuchot,,Phra Nakhon,13.75257,100.4994,Entire home/apt,3774,1,128,2020-01-28,1.50,1,172,0,
15919203,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,4117536,Pim,,Ratchathewi,13.75187,100.53307,Private room,1663,45,2,2016-12-08,0.02,1,268,0,
16235570,Rental unit in Bangkok · ★4.43 · Studio · 1 bed · 1 bath,51103500,Choon Fei,,Khlong Toei,13.73322,100.5624,Entire home/apt,3464,2,35,2020-01-02,0.41,1,0,0,
15921456,Home in Bangkok · 1 bedroom · 2 beds · 2 baths,103302043,敏,,Phra Khanong,13.69455,100.60735,Private room,2000,5,0,,,1,0,0,
15775791,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,102029888,Noze,,Lak Si,13.88644,100.58187,Private room,900,7,0,,,1,0,0,
16244017,Rental unit in Bangkok · ★4.89 · 2 bedrooms · 4 beds · 2 baths,104310012,Yumi,,Vadhana,13.72257,100.6001,Entire home/apt,1705,28,9,2023-11-11,0.49,1,38,5,
15936744,Condo in Khet Phra Khanong · ★4.89 · 1 bedroom · 1 bed · 1 bath,43652003,Peack,,Phra Khanong,13.70168,100.6,Entire home/apt,755,27,35,2023-10-27,0.41,4,263,6,
